station_id,country_iso,town,postcode,lat,lon,fuel,price_eur,raw_line,ocr_text_path,response_path,scraped_at
AT.3537.8,AUT,Losenstein,4460,47.92933,14.41353,Premium Power Diesel,1.689,Premium Power Diesel 1.689 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3537.8_2025-09-02_11-08-43.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3537.8_2025-09-02_11-08-43.json,2025-09-02T01:08:44Z
AT.3537.8,AUT,Losenstein,4460,47.92933,14.41353,SUPER 95,1.458,SUPER 95 1.458 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3537.8_2025-09-02_11-08-43.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3537.8_2025-09-02_11-08-43.json,2025-09-02T01:08:44Z
AT.3540.8,AUT,Linz,4020,48.28312,14.28828,DIESEL,1.5,DIESEL 1.500 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3540.8_2025-09-02_11-08-44.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3540.8_2025-09-02_11-08-44.json,2025-09-02T01:08:44Z
AT.3540.8,AUT,Linz,4020,48.28312,14.28828,SUPER 95,1.483,SUPER 95 1.483 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3540.8_2025-09-02_11-08-44.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3540.8_2025-09-02_11-08-44.json,2025-09-02T01:08:44Z
AT.3542.8,AUT,Unterweissenbach,4273,48.43733,14.78153,DIESEL,1.494,DIESEL 1.494 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3542.8_2025-09-02_11-08-45.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3542.8_2025-09-02_11-08-45.json,2025-09-02T01:08:45Z
AT.3542.8,AUT,Unterweissenbach,4273,48.43733,14.78153,SUPER 95,1.509,SUPER 95 1.509 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3542.8_2025-09-02_11-08-45.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3542.8_2025-09-02_11-08-45.json,2025-09-02T01:08:45Z
AT.3542.8,AUT,Unterweissenbach,4273,48.43733,14.78153,MaxxMotion Super 100plus,1.769,MaxxMotion Super 100plus 1.769 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3542.8_2025-09-02_11-08-45.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3542.8_2025-09-02_11-08-45.json,2025-09-02T01:08:45Z
AT.3542.8,AUT,Unterweissenbach,4273,48.43733,14.78153,MaxxMotion Diesel,1.759,MaxxMotion Diesel 1.759 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3542.8_2025-09-02_11-08-45.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3542.8_2025-09-02_11-08-45.json,2025-09-02T01:08:45Z
AT.3548.8,AUT,Ried im Innkreis,4910,48.21309,13.48535,DIESEL,1.502,DIESEL 1.502 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3548.8_2025-09-02_11-08-46.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3548.8_2025-09-02_11-08-46.json,2025-09-02T01:08:46Z
AT.3548.8,AUT,Ried im Innkreis,4910,48.21309,13.48535,Premium Power Diesel,1.719,Premium Power Diesel 1.719 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3548.8_2025-09-02_11-08-46.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3548.8_2025-09-02_11-08-46.json,2025-09-02T01:08:46Z
